T_Rank,O_Rank,GA,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Att,points
1,1,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,1.0,0.0,0.0,0.0,38.0,48.0,79.2,3.0,0.0,0.0,1.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1,4,3.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,6.0,1.0,2.0,0.0,0.0,35.0,41.0,85.4,1.0,0.0,0.0,1.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1,2,4.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,41.0,0.0,0.0,2.0,3.0,0.0,25.0,30.0,83.3,1.0,0.0,0.0,-1.0
1,4,2.0,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,49.0,3.0,1.0,2.0,0.0,0.0,30.0,34.0,88.2,0.0,0.0,0.0,1.0
1,3,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,65.0,0.0,1.0,4.0,0.0,0.0,51.0,53.0,96.2,4.0,0.0,0.0,0.0
1,1,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,68.0,1.0,1.0,2.0,1.0,0.0,54.0,62.0,87.1,4.0,0.0,0.0,5.0
1,1,2.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,24.0,35.0,68.6,0.0,0.0,0.0,1.0
1,3,2.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,72.0,2.0,1.0,0.0,0.0,0.0,55.0,61.0,90.2,0.0,0.0,0.0,1.0
1,1,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,2.0,1.0,4.0,1.0,0.0,24.0,31.0,77.4,2.0,0.0,0.0,6.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1,3,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,1.0,0.0,0.0,15.0,21.0,71.4,2.0,0.0,0.0,2.0
1,2,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,1.0,0.0,3.0,0.0,0.0,35.0,44.0,79.5,0.0,0.0,0.0,1.0
1,3,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,3.0,1.0,1.0,0.0,0.0,29.0,31.0,93.5,0.0,0.0,0.0,5.0
1,4,9.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,27.0,34.0,79.4,0.0,0.0,1.0,-2.0
1,4,0.0,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,69.0,2.0,2.0,1.0,0.0,0.0,45.0,59.0,76.3,0.0,0.0,0.0,6.0
1,4,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46.0,1.0,2.0,0.0,0.0,0.0,33.0,40.0,82.5,0.0,0.0,0.0,-1.0
1,3,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,2.0,1.0,2.0,0.0,0.0,38.0,48.0,79.2,3.0,0.0,0.0,1.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,3.0,90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,8.0,12.0,66.7,1.0,1.0,4.0,0.0
1,2,0.0,90.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,33.0,1.0,0.0,0.0,3.0,0.0,10.0,16.0,62.5,1.0,0.0,3.0,0.0
1,4,2.0,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,29.0,0.0,1.0,1.0,3.0,0.0,11.0,18.0,61.1,2.0,2.0,4.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,3.0,90.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,30.0,0.0,0.0,1.0,4.0,1.0,10.0,15.0,66.7,3.0,0.0,1.0,0.0
1,2,4.0,90.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,61.5,1.0,3.0,3.0,0.0
1,4,2.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,1.0,1.0,1.0,8.0,12.0,66.7,1.0,0.0,0.0,0.0
1,3,2.0,44.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,16.0,1.0,0.0,0.0,1.0,0.0,6.0,9.0,66.7,0.0,1.0,1.0,0.0
1,1,0.0,90.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,35.0,0.0,0.0,1.0,2.0,0.0,16.0,24.0,66.7,1.0,0.0,1.0,0.0
1,1,2.0,88.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,29.0,1.0,0.0,0.0,2.0,2.0,13.0,18.0,72.2,0.0,0.0,0.0,0.0
1,3,2.0,89.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,0.0,0.0,2.0,2.0,2.0,12.0,15.0,80.0,1.0,0.0,5.0,0.0
1,1,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,2.0,0.0,15.0,18.0,83.3,0.0,2.0,6.0,0.0
1,3,1.0,89.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,21.0,2.0,1.0,2.0,1.0,0.0,6.0,8.0,75.0,1.0,1.0,3.0,0.0
1,2,2.0,89.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,27.0,1.0,0.0,0.0,1.0,1.0,17.0,18.0,94.4,3.0,0.0,2.0,0.0
1,3,0.0,90.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,36.0,0.0,0.0,2.0,0.0,0.0,12.0,18.0,66.7,2.0,2.0,4.0,0.0
1,4,9.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,55.6,0.0,1.0,1.0,0.0
1,3,2.0,89.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,22.0,1.0,0.0,1.0,1.0,0.0,5.0,8.0,62.5,0.0,1.0,3.0,0.0
1,1,2.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,1.0,2.0,0.0,0.0,33.0,42.0,78.6,0.0,1.0,1.0,1.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1,4,3.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1.0,0.0,1.0,0.0,0.0,40.0,50.0,80.0,0.0,0.0,0.0,1.0
1,2,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,97.0,2.0,1.0,1.0,1.0,0.0,72.0,88.0,81.8,2.0,0.0,0.0,5.0
1,4,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,4.0,1.0,1.0,0.0,0.0,40.0,52.0,76.9,3.0,0.0,1.0,1.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1,2,3.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,3.0,0.0,1.0,0.0,0.0,18.0,27.0,66.7,1.0,0.0,0.0,0.0
1,2,4.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,3.0,3.0,3.0,1.0,29.0,35.0,82.9,1.0,0.0,0.0,0.0
1,4,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,1.0,1.0,0.0,0.0,0.0,35.0,40.0,87.5,0.0,0.0,0.0,1.0
1,3,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,4.0,1.0,2.0,0.0,0.0,40.0,55.0,72.7,0.0,0.0,1.0,1.0
1,1,0.0,76.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,83.0,2.0,2.0,0.0,2.0,0.0,64.0,76.0,84.2,2.0,0.0,0.0,6.0
1,1,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,2.0,4.0,0.0,0.0,20.0,29.0,69.0,1.0,0.0,0.0,1.0
1,3,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,3.0,1.0,2.0,0.0,0.0,50.0,56.0,89.3,5.0,0.0,0.0,1.0
1,1,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,2.0,3.0,1.0,1.0,0.0,38.0,48.0,79.2,0.0,1.0,1.0,6.0
1,3,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,1.0,1.0,0.0,0.0,17.0,31.0,54.8,1.0,0.0,0.0,2.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1,4,9.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,4.0,2.0,2.0,1.0,0.0,22.0,26.0,84.6,0.0,0.0,0.0,-2.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1,4,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,0.0,0.0,0.0,0.0,18.0,19.0,94.7,1.0,0.0,0.0,5.0
1,4,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,90.0,0.0,0.0,0.0,-1.0
1,2,3.0,79.0,1.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,46.0,1.0,0.0,0.0,4.0,1.0,22.0,27.0,81.5,2.0,0.0,4.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,4.0,90.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,57.0,2.0,0.0,0.0,4.0,3.0,21.0,38.0,55.3,1.0,3.0,10.0,0.0
1,4,2.0,77.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,34.0,2.0,1.0,1.0,1.0,1.0,16.0,21.0,76.2,2.0,0.0,2.0,0.0
1,3,2.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,2.0,1.0,2.0,1.0,0.0,26.0,33.0,78.8,0.0,3.0,6.0,0.0
1,1,0.0,90.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,60.0,1.0,0.0,2.0,4.0,0.0,37.0,50.0,74.0,0.0,1.0,4.0,0.0
1,1,2.0,74.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,41.0,6.0,0.0,3.0,0.0,0.0,12.0,23.0,52.2,0.0,1.0,3.0,0.0
1,3,2.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,0.0,1.0,0.0,2.0,0.0,38.0,50.0,76.0,3.0,3.0,6.0,0.0
1,1,0.0,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,50.0,1.0,0.0,0.0,2.0,0.0,23.0,39.0,59.0,0.0,1.0,2.0,0.0
1,3,1.0,79.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,37.0,1.0,0.0,1.0,3.0,0.0,19.0,26.0,73.1,2.0,3.0,5.0,0.0
1,2,2.0,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,60.0,2.0,0.0,0.0,3.0,1.0,35.0,48.0,72.9,4.0,2.0,5.0,0.0
1,3,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,6.0,1.0,1.0,2.0,0.0,16.0,38.0,42.1,1.0,1.0,1.0,0.0
1,4,9.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,1.0,3.0,0.0,19.0,25.0,76.0,1.0,2.0,3.0,0.0
1,4,0.0,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,49.0,0.0,0.0,2.0,0.0,0.0,26.0,36.0,72.2,0.0,2.0,4.0,0.0
1,4,4.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,19.0,20.0,95.0,2.0,2.0,4.0,0.0
1,3,2.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,1.0,0.0,2.0,5.0,1.0,17.0,32.0,53.1,1.0,6.0,9.0,0.0
1,1,2.0,90.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,28.0,3.0,0.0,2.0,0.0,0.0,8.0,12.0,66.7,1.0,0.0,0.0,2.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,4,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,57.1,1.0,0.0,0.0,1.0
1,2,0.0,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,28.0,0.0,0.0,2.0,0.0,0.0,7.0,16.0,43.8,1.0,0.0,1.0,2.0
1,4,2.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,11.0,19.0,57.9,0.0,0.0,1.0,2.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,2,3.0,67.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,29.0,0.0,0.0,0.0,3.0,0.0,13.0,25.0,52.0,3.0,0.0,0.0,6.0
1,2,4.0,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,29.0,0.0,0.0,1.0,0.0,0.0,15.0,21.0,71.4,0.0,0.0,0.0,2.0
1,4,2.0,90.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,52.0,3.0,0.0,2.0,1.0,1.0,17.0,30.0,56.7,3.0,0.0,2.0,10.0
1,3,2.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,1.0,0.0,9.0,11.0,81.8,0.0,0.0,0.0,1.0
1,1,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,33.3,0.0,0.0,0.0,1.0
1,1,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,2.0,0.0,14.0,21.0,66.7,0.0,0.0,0.0,2.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0
1,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,66.7,0.0,0.0,0.0,1.0
1,3,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,2.0,7.0,28.6,0.0,0.0,0.0,1.0
1,4,9.0,90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,40.0,1.0,0.0,1.0,3.0,0.0,18.0,31.0,58.1,2.0,1.0,2.0,2.0
1,4,0.0,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,35.0,1.0,0.0,0.0,1.0,0.0,14.0,26.0,53.8,2.0,0.0,1.0,2.0
1,4,4.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,1.0,1.0,0.0,15.0,25.0,60.0,1.0,0.0,0.0,2.0
1,3,2.0,90.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,33.0,1.0,0.0,0.0,1.0,0.0,16.0,24.0,66.7,2.0,0.0,2.0,6.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1,2,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,1.0,1.0,0.0,0.0,29.0,43.0,67.4,3.0,0.0,1.0,6.0
1,4,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,5.0,0.0,2.0,2.0,0.0,27.0,36.0,75.0,2.0,2.0,3.0,1.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1,2,3.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2.0,0.0,2.0,4.0,0.0,22.0,23.0,95.7,1.0,1.0,6.0,1.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1,4,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,1.0,2.0,1.0,0.0,20.0,28.0,71.4,0.0,0.0,1.0,1.0
1,3,2.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,1.0,0.0,0.0,0.0,17.0,22.0,77.3,0.0,0.0,1.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1,1,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,1.0,0.0,3.0,6.0,50.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1,1,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,3.0,2.0,1.0,0.0,0.0,22.0,31.0,71.0,2.0,0.0,0.0,6.0
1,3,1.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,2.0,0.0,1.0,6.0,1.0,17.0,27.0,63.0,3.0,1.0,1.0,5.0
1,2,2.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,1.0,0.0,0.0,28.0,38.0,73.7,4.0,1.0,2.0,0.0
1,3,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,1.0,0.0,2.0,0.0,21.0,30.0,70.0,0.0,1.0,3.0,6.0
1,4,9.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,5.0,4.0,2.0,1.0,0.0,26.0,38.0,68.4,5.0,0.0,1.0,-2.0
1,4,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,52.0,3.0,1.0,1.0,0.0,0.0,28.0,45.0,62.2,1.0,0.0,2.0,5.0
1,3,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,3.0,0.0,2.0,2.0,0.0,19.0,26.0,73.1,1.0,2.0,2.0,1.0
1,1,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,3.0,3.0,0.0,2.0,0.0,30.0,40.0,75.0,2.0,1.0,6.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,3.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,5.0,4.0,3.0,0.0,33.0,37.0,89.2,5.0,1.0,3.0,0.0
1,2,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0
1,4,2.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,6.0,9.0,66.7,1.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,2.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,0.0,0.0,1.0,0.0,15.0,16.0,93.8,1.0,0.0,0.0,0.0
1,1,0.0,61.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,33.0,1.0,1.0,1.0,2.0,0.0,21.0,24.0,87.5,2.0,1.0,2.0,0.0
1,1,2.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2.0,1.0,1.0,7.0,1.0,19.0,22.0,86.4,4.0,1.0,1.0,0.0
